customer_id,customer_review_id,location_id,review_datetime,review_text,social_media_source,social_media_handle,productId,rating,sentimental_category,improvement_points
1107,107,5006,2025-03-22 00:56:47.000000 UTC,"This Google F/C Longsleeve in Charcoal is exactly what I was hoping for. The material is super soft and comfortable, definitely not scratchy or cheap feeling. The fit is perfect – not too tight, not too baggy. I love the simple design, it's understated but still lets you show off your Google pride. I've already washed it a couple of times and it's held up great. Would definitely recommend to anyone looking for a comfy and stylish long-sleeve shirt!
",YouTube,@YouTubeUser_1107_493,27031,2,Positive,"""개선방안1. 현재 차콜 색상 외에 다양한 색상 옵션을 추가하여 고객의 선택 폭을 넓힙니다. 예를 들어, 네이비, 버건디, 혹은 파스텔 톤 등 여러 색상을 출시하여 개인의 취향에 맞는 제품을 고를 수 있도록 합니다.\n고객이 좋아할 법한 특성1. 매우 부드럽고 편안한 소재감"""
1071,71,5010,2025-03-02 06:20:23.000000 UTC,"This Google Tech Fleece is awesome! The grey color is really versatile and goes with everything. The material is so comfortable, like wearing a cloud, but still feels really durable. I've worn it for workouts, lounging around the house, and even running errands. It keeps me warm without being too bulky. Definitely worth the price!
",Twitter,@TwitterUser_1071_708,39573,2,Positive,"""개선방안1. 운동이나 일상생활 시 소지품을 안전하게 보관할 수 있도록, 지퍼가 달린 주머니를 추가하여 기능성을 강화합니다.\n고객이 좋아할 법한 특성1. 구름처럼 편안하면서도 내구성이 뛰어난 소재감."""
1120,120,5001,2024-12-17 11:17:24.000000 UTC,"I was looking for a simple, clean Google logo decal for my laptop and this 4in one is perfect! The quality is surprisingly good - the vinyl feels thick and durable, not flimsy at all. Application was super easy, no bubbles or peeling. It looks really sharp and professional, exactly what I wanted. Plus, the price was great! I'm definitely happy with my purchase and would recommend it to anyone wanting a subtle Google accent on their gear.
",Twitter,@TwitterUser_1120_375,44550,3,Positive,"""개선방안1. 현재 구글 로고 4인치 스티커에 만족했지만, 다른 브랜드 로고나 다양한 디자인, 그리고 4인치 외의 여러 크기 옵션을 추가하여 고객의 선택 폭을 넓힙니다.\n고객이 좋아할 법한 특성1. 비닐 재질이 두껍고 튼튼하여 쉽게 찢어지거나 손상되지 않는 뛰어난 내구성."""
1079,79,5005,2025-02-19 17:53:29.000000 UTC,"I absolutely love this Google Campus Bike Eco Tee! The navy color is really nice and the fabric is so soft and comfortable. It's definitely a step up from your average t-shirt. I appreciate that it's made from eco-friendly materials too. The bike design is subtle but cool, and I've already gotten a few compliments on it. Great quality and a perfect way to show some Google pride without being too loud.
",YouTube,@YouTubeUser_1079_279,23485,3,Positive,"""개선방안1. 현재 네이비 색상과 자전거 디자인에 대한 만족도가 높으므로, 고객들이 다양한 취향을 표현할 수 있도록 추가적인 색상(예: 그레이, 화이트, 버건디 등)과 구글 캠퍼스 관련 다른 '서브틀한' 디자인(예: 랜드마크, 로고 변형 등)을 개발하여 선택의 폭을 넓힙니다.\n\n고객이 좋아할 법한 특성1. 부드럽고 편안한 착용감 (The fabric is so soft and comfortable.)"""
1108,108,5006,2025-05-20 08:26:05.000000 UTC,"Okay, this Android Pocket Onesie is seriously the best! I was looking for something comfy to wear around the house and this is perfect. The navy color is really nice and the material is so soft. But the best part is definitely the pocket! It fits my phone perfectly, so I don't have to worry about losing it while I'm lounging. It washes well too, no shrinking or fading. Definitely recommend if you want ultimate comfort and practicality!
",Twitter,@TwitterUser_1108_886,31798,3,Positive,"""개선방안1. 기존 주머니에 지퍼를 추가하여 휴대폰 등 소지품의 분실 위험을 더욱 줄이고 보안성을 강화합니다.\n고객이 좋아할 법한 특성1. 부드러운 소재의 후드를 추가하여 집에서 쉴 때 더욱 아늑하고 편안한 느낌을 제공합니다."""
1086,86,5009,2025-04-12 03:12:00.000000 UTC,"This Google Cloud tee is surprisingly awesome! I wasn't expecting much, but the tri-blend fabric is incredibly soft and comfortable. It's become my go-to shirt for lounging around the house or even running errands. The fit is perfect too – not too tight, not too baggy. Plus, it's a subtle way to show my love for Google Cloud without being overly flashy. Definitely recommend picking one up!
",Instagram,@InstagramUser_1086_608,41734,3,Positive,"""개선방안1. 현재의 부드러운 촉감은 유지하면서, 세탁 후 변형이나 보풀 발생을 최소화할 수 있는 내구성 강화 소재(예: 특정 비율의 폴리에스터 혼방 강화 또는 특수 가공 처리)를 적용하여 제품의 수명을 늘립니다.\n고객이 좋아할 법한 특성1. 트라이블렌드(tri-blend) 소재의 매우 부드럽고 편안한 착용감."""
1092,92,5001,2025-01-15 11:31:53.000000 UTC,"I absolutely love this Google Sherpa Vest! I got it in black and it's so cozy and warm. Perfect for layering on chilly days or just wearing around the house. The quality is fantastic - the sherpa is super soft and the overall construction feels really durable. Plus, it has these great deep pockets that are actually functional. Definitely a worthwhile purchase and a staple in my fall/winter wardrobe!
",Instagram,@InstagramUser_1092_355,44938,4,Positive,"""개선방안1. 생활 방수 기능 추가: 현재 제품이 '추운 날씨에 겹쳐 입기 좋다'고 언급되었으므로, 가벼운 눈이나 비에도 대비할 수 있도록 생활 방수 기능을 추가하여 활용도를 높일 수 있습니다.\n고객이 좋아할 법한 특성1. 깊고 기능적인 주머니: 고객이 '깊고 실제로 기능적인 주머니'에 대해 매우 만족하고 있으므로, 이 특성을 강조하여 제품의 실용성과 편리함을 어필할 수 있습니다."""
1141,141,5002,2025-01-23 00:13:02.000000 UTC,"I recently bought Chromecast from the Google Merchandise Store, and I'm really satisfied! It was a product I had been eyeing for a while, and when it finally came into my hands, it exceeded my expectations. Above all, I liked that the installation was so simple. Thanks to the intuitive connection method, which was almost unnecessary to look at the manual for, I could connect it to the TV in no time. It was amazing that screen mirroring was possible immediately by simply connecting it with my smartphone. The picture quality is also really clean and there are no interruptions, so the immersion when watching movies or dramas has increased 훨씬 (much more). Especially, watching OTT services like YouTube and Netflix on the big screen felt like being in a movie theater. Thanks to Chromecast, my time spent at home has become more enjoyable. The delivery was also fast, and the packaging condition was meticulous, further increasing my trust in the product. If anyone is considering it, I think it would be good to purchase without hesitation. Highly recommended!",Threads,@ThreadsUser_1141_241,39138,4,Positive,"""개선방안1. 다양한 OTT 서비스와의 연동을 확대하고, 사용자별 맞춤형 프로필 및 콘텐츠 추천 기능을 강화하여 개인화된 시청 경험을 제공합니다.\n고객이 좋아할 법한 특성1. 직관적인 설치 및 연결 방식"""
1022,22,5006,2024-11-11 21:47:43.000000 UTC,"I absolutely love my Google Tee Blue! The color is a really nice, vibrant blue, and the fabric is so soft and comfortable. It's definitely become one of my go-to shirts for casual days. I've washed it a couple of times already and it's held up great, no fading or shrinking. The fit is perfect too, true to size. If you're a Google fan, or just looking for a comfortable and stylish blue tee, I highly recommend this one!
",Blog,@BlogUser_1022_397,43696,4,Positive,"""개선방안1. 현재의 만족스러운 착용감과 색상 유지하면서, 고객의 선택 폭을 넓힐 수 있도록 다양한 색상 옵션(예: 구글 로고 색상 기반의 다른 원색 계열)을 추가하여 출시한다.\n고객이 좋아할 법한 특성1. 세탁 후에도 변형(색바램, 줄어듦) 없이 유지되는 뛰어난 내구성과 부드럽고 편안한 원단."""
1065,65,5006,2025-02-10 08:43:16.000000 UTC,"I absolutely love this Google Seattle Campus Lapel Pin! It's such a cool little memento of my visit there. The quality is fantastic - it feels really sturdy and the colors are vibrant. I've gotten so many compliments on it already. It's a subtle way to show my appreciation for Google and the innovative spirit of Seattle. Definitely a great purchase for any Google enthusiast or someone who just loves the city!
",Twitter,@TwitterUser_1065_302,27197,4,Positive,"""개선방안1. 다양한 구글 캠퍼스(예: 마운틴뷰, 뉴욕 등) 또는 특정 구글 제품/서비스(예: 안드로이드, 크롬)를 상징하는 디자인 옵션을 추가하여, 고객이 자신의 관심사에 더 맞는 핀을 선택하거나 컬렉션을 만들 수 있도록 합니다. 이는 '방문 기념품'을 넘어 '구글에 대한 애정'을 더 폭넓게 표현하고 싶은 고객의 니즈를 충족시킬 수 있습니다.\n\n고객이 좋아할 법한 특성1. 뛰어난 품질과 생생한 색감: 핀의 견고함과 선명한 색상이 고급스러운 느낌을 주어, 착용 시 만족감을 높이고 주변의 긍정적인 반응을 이끌어냅니다."""
1159,159,5007,2025-06-10 05:03:48.000000 UTC,"I absolutely love this Google Maps Pin Tee! It's such a clever and subtle design, and I get compliments on it all the time. The shirt itself is really comfortable - the fabric is soft and it fits perfectly. Plus, it's a great conversation starter! People always ask me where I got it, and I'm happy to tell them. Definitely recommend this for anyone who loves to travel or just appreciates a unique and well-made t-shirt.
",Twitter,@TwitterUser_1159_203,25854,4,Positive,"""개선방안1. 고객이 여행을 좋아하고 독특한 것을 선호하는 점을 고려하여, 구글 맵 핀 디자인에 고객이 원하는 특정 장소(예: 추억의 장소, 가고 싶은 여행지)를 직접 지정하여 티셔츠에 새길 수 있는 맞춤 제작 옵션을 제공합니다. 이는 티셔츠의 '독특함'과 '대화 시작점'이라는 강점을 더욱 극대화하여 고객에게 더 깊은 개인적인 의미를 부여할 수 있습니다.\n고객이 좋아할 법한 특성1. 독창적이고 세련된 디자인으로 착용자의 개성을 표현하고, 동시에 다른 사람들과의 자연스러운 대화를 유도하는 '대화 시작점'으로서의 기능."""
1157,157,5002,2025-05-24 21:41:59.000000 UTC,"I absolutely love this Google tee! The fit is perfect – not too tight, not too baggy. The material is super soft and comfy, which is a huge plus. I've washed it a few times already, and the black color hasn't faded at all. It's a simple design, but it's a great way to show off my love for Google. Definitely recommend this tee for anyone looking for a comfortable and stylish everyday shirt!
",YouTube,@YouTubeUser_1157_458,45844,5,Positive,"""개선방안1. 현재의 심플한 디자인 외에, Google의 다양한 서비스(예: Android, Chrome, Google Maps 등)를 모티브로 한 추가적인 디자인 옵션을 제공하여 고객들이 자신의 취향에 맞는 Google 관련 티셔츠를 선택할 수 있도록 한다.\n고객이 좋아할 법한 특성1. 세탁 후에도 색상 변형이나 물 빠짐 없이 처음과 같은 상태를 유지하는 뛰어난 내구성."""
1133,133,5002,2025-04-21 04:18:55.000000 UTC,"This hoodie is seriously comfy! The French terry is so soft against my skin, and the navy color is a really nice, classic look. I love the subtle Google logo - it's not too flashy. The zip is smooth and the fit is perfect, not too tight and not too baggy. It's become my go-to for lounging around the house or throwing on for a quick errand. Definitely worth the purchase!
",X,@XUser_1133_142,42496,5,Positive,"""개선방안1. 세탁 후에도 변형이나 보풀 없이 오래 유지될 수 있도록 내구성을 강화하는 소재나 공법을 적용합니다.\n고객이 좋아할 법한 특성1. 부드러운 프렌치 테리 소재와 몸에 완벽하게 맞는 편안한 착용감"""
